Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2020-01-19 05:22:00,O,1250,29893,608,60,548,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,52334
2020-01-19 05:23:00,O,1251,29890,608,60,548,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,27561
2020-01-19 05:24:00,O,1252,29892,608,60,548,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,28281
2020-01-19 05:25:00,O,1253,29892,608,60,549,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,26715
2020-01-19 05:26:01,O,1254,29892,608,60,550,0,0,71,65535,65535,65535,93,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,12515
2020-01-19 05:27:00,O,1255,29892,608,60,550,1,0,71,65535,65535,65535,93,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,50210
2020-01-19 05:28:00,O,1256,29892,607,60,551,0,0,71,65535,65535,65535,93,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,35298
2020-01-19 05:29:00,O,1257,29893,607,60,551,1,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,47880
2020-01-19 05:30:00,O,1258,29890,607,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,62335
2020-01-19 05:31:05,O,1259,29893,607,60,551,0,1,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,40411
2020-01-19 05:32:01,O,1260,29894,607,60,550,0,1,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,12309
2020-01-19 05:33:00,O,1261,29890,607,60,550,0,1,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,2780
2020-01-19 05:34:00,O,1262,29890,607,60,551,0,1,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,58011
2020-01-19 05:35:00,O,1263,29886,607,60,551,0,1,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,45541
2020-01-19 05:36:01,O,1264,29885,606,60,551,0,1,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,51148
2020-01-19 05:37:00,O,1265,29885,607,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,38121
2020-01-19 05:38:00,O,1266,29889,607,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,54729
2020-01-19 05:39:01,O,1267,29886,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,59266
2020-01-19 05:40:00,O,1268,29885,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,17729
2020-01-19 05:41:00,O,1269,29884,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,55451
2020-01-19 05:42:00,O,1270,29884,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,50154
2020-01-19 05:43:00,O,1271,29884,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,51909
2020-01-19 05:44:00,O,1272,29888,606,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,43363
2020-01-19 05:45:00,O,1273,29885,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,442
2020-01-19 05:46:01,O,1274,29885,606,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,30105
2020-01-19 05:47:00,O,1275,29885,607,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,5092
2020-01-19 05:48:00,O,1276,29886,606,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,24977
2020-01-19 05:49:00,O,1277,29887,606,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,112
2020-01-19 05:50:00,O,1278,29884,607,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,59741
2020-01-19 05:51:00,O,1279,29886,606,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,34523
2020-01-19 05:52:00,O,1280,29882,606,60,552,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,55863
2020-01-19 05:53:01,O,1281,29882,606,60,552,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,54040
2020-01-19 05:54:00,O,1282,29884,606,60,552,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,62068
2020-01-19 05:55:00,O,1283,29881,606,60,553,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,21317
2020-01-19 05:56:00,O,1284,29882,606,60,552,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,65163
2020-01-19 05:57:00,O,1285,29881,606,60,552,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,27306
2020-01-19 05:58:00,O,1286,29885,605,60,551,1,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,23406
2020-01-19 05:59:00,O,1287,29887,605,60,551,1,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,23482
2020-01-19 06:00:01,O,1288,29885,605,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,63754
2020-01-19 06:01:00,O,1289,29882,605,60,551,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,24269
2020-01-19 06:02:00,O,1290,29883,605,60,550,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,56900
2020-01-19 06:03:06,O,1291,29882,605,60,550,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,17310
2020-01-19 06:04:00,O,1292,29882,605,60,550,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,32872
2020-01-19 06:05:00,O,1293,29881,604,60,550,0,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,34592
2020-01-19 06:06:01,O,1294,29880,604,60,550,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,62623
2020-01-19 06:07:00,O,1295,29881,604,60,550,1,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,38059
2020-01-19 06:08:00,O,1296,29880,604,60,550,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,31173
2020-01-19 06:09:00,O,1297,29878,603,60,550,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,8580
2020-01-19 06:10:00,O,1298,29878,603,60,550,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,15093
2020-01-19 06:11:00,O,1299,29878,603,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,15575
2020-01-19 06:12:00,O,1300,29877,603,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,40468
2020-01-19 06:13:01,O,1301,29877,603,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,38715
2020-01-19 06:14:00,O,1302,29877,603,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,35914
2020-01-19 06:15:00,O,1303,29872,603,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,8822
2020-01-19 06:16:00,O,1304,29873,602,60,552,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,55871
2020-01-19 06:17:00,O,1305,29873,602,60,552,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,54032
2020-01-19 06:18:00,O,1306,29871,602,60,551,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,20291
2020-01-19 06:19:00,O,1307,29872,602,60,552,0,0,71,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,21947
2020-01-19 06:20:01,O,1308,29869,602,60,552,1,0,71,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,9412
2020-01-19 06:21:00,O,1309,29871,602,60,552,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,20424
2020-01-19 06:22:00,O,1310,29869,601,60,552,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,60596
2020-01-19 06:23:01,O,1311,29868,601,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,55755
2020-01-19 06:24:00,O,1312,29867,602,60,552,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,28257
2020-01-19 06:25:00,O,1313,29869,601,60,552,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,4254
2020-01-19 06:26:00,O,1314,29867,601,60,552,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,12786
2020-01-19 06:27:01,O,1315,29869,601,60,552,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,704
2020-01-19 06:28:00,O,1316,29870,600,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,39450
2020-01-19 06:29:00,O,1317,29868,600,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,39630
2020-01-19 06:30:01,O,1318,29868,600,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,33215
2020-01-19 06:31:00,O,1319,29868,599,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,40588
2020-01-19 06:32:00,O,1320,29865,599,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,28474
2020-01-19 06:33:00,O,1321,29863,599,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,7124
2020-01-19 06:34:01,O,1322,29863,599,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,165
2020-01-19 06:35:00,O,1323,29861,599,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,113
2020-01-19 06:36:00,O,1324,29863,598,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,22805
2020-01-19 06:37:01,O,1325,29863,598,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,20538
2020-01-19 06:38:00,O,1326,29863,598,60,551,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,46757
2020-01-19 06:39:00,O,1327,29864,598,60,551,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,22206
2020-01-19 06:40:00,O,1328,29859,598,60,551,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,62967
2020-01-19 06:41:01,O,1329,29856,598,60,550,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,37685
2020-01-19 06:42:00,O,1330,29858,598,60,550,0,0,73,65535,65535,65535,90,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,11919
2020-01-19 06:43:00,O,1331,29856,598,60,550,0,0,73,65535,65535,65535,90,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,11867
2020-01-19 06:44:01,O,1332,29859,597,60,550,0,0,73,65535,65535,65535,90,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,15726
2020-01-19 06:45:00,O,1333,29859,597,60,549,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,30600
2020-01-19 06:46:00,O,1334,29858,597,60,549,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,63500
2020-01-19 06:47:00,O,1335,29858,597,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,65070
2020-01-19 06:48:00,O,1336,29858,597,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,43147
2020-01-19 06:49:00,O,1337,29858,596,60,548,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,13080
2020-01-19 06:50:00,O,1338,29858,596,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,54663
2020-01-19 06:51:01,O,1339,29858,596,60,548,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,8518
2020-01-19 06:52:00,O,1340,29860,596,60,548,1,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,9366
2020-01-19 06:53:00,O,1341,29860,596,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,53335
2020-01-19 06:54:00,O,1342,29859,596,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,39413
2020-01-19 06:55:00,O,1343,29860,595,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,61094
2020-01-19 06:56:00,O,1344,29856,596,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,56152
2020-01-19 06:57:00,O,1345,29855,595,60,548,0,0,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,50949
2020-01-19 06:58:01,O,1346,29853,595,60,548,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,54362
2020-01-19 06:59:00,O,1347,29853,595,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,8347
2020-01-19 07:00:00,O,1348,29856,595,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,12144
2020-01-19 07:01:00,O,1349,29851,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,17206
2020-01-19 07:02:00,O,1350,29849,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,45,616,1805,10,13,20924
2020-01-19 07:03:00,O,1351,29851,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,18461
2020-01-19 07:04:00,O,1352,29849,594,60,547,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,14944
2020-01-19 07:05:01,O,1353,29851,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,6039
2020-01-19 07:06:00,O,1354,29851,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,3302
2020-01-19 07:07:00,O,1355,29850,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,37180
2020-01-19 07:08:01,O,1356,29847,594,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,20030
2020-01-19 07:09:00,O,1357,29846,593,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,25106
2020-01-19 07:10:00,O,1358,29846,593,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,31075
2020-01-19 07:11:00,O,1359,29848,593,60,548,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,3469
2020-01-19 07:12:01,O,1360,29850,593,60,548,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,32237
2020-01-19 07:13:00,O,1361,29848,593,60,549,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,29236
2020-01-19 07:14:00,O,1362,29847,592,60,549,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,61219
2020-01-19 07:15:01,O,1363,29847,593,60,549,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,29872
2020-01-19 07:16:00,O,1364,29847,593,60,548,1,1,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,36038
2020-01-19 07:17:00,O,1365,29846,593,60,548,0,1,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,4297
2020-01-19 07:18:00,O,1366,29848,592,60,547,0,1,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,10651
2020-01-19 07:19:00,O,1367,29848,592,60,547,0,1,73,65535,65535,65535,91,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,8372
2020-01-19 07:20:00,O,1368,29850,592,60,547,0,1,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,33745
2020-01-19 07:21:00,O,1369,29850,592,60,547,0,1,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,35582
2020-01-19 07:22:01,O,1370,29849,591,60,547,0,1,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,20459
2020-01-19 07:23:00,O,1371,29845,591,60,547,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,1958
2020-01-19 07:24:00,O,1372,29847,591,60,547,0,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,12688
2020-01-19 07:25:00,O,1373,29843,591,60,547,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,63159
2020-01-19 07:26:00,O,1374,29845,591,60,547,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,55259
2020-01-19 07:27:00,O,1375,29845,591,60,547,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,57076
2020-01-19 07:28:00,O,1376,29843,590,60,546,1,0,73,65535,65535,65535,92,65535,0,0,0,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,3,187,616,1805,10,13,34162
